2024-11-04 12:15:56,780 INFO  Logger.cs: 70 - 
2024-11-04 17:12:13,648 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gear_gripper_0-1
2024-11-04 17:12:13,648 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rubber-6
2024-11-04 17:12:13,648 INFO  ExportHelperExtension.cs: 1136 - Found 25 in rubber-6
2024-11-04 17:12:13,649 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rubber-6
2024-11-04 17:12:13,649 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from C-E678ZZ-3
2024-11-04 17:12:13,649 INFO  ExportHelperExtension.cs: 1136 - Found 24 in C-E678ZZ-3
2024-11-04 17:12:13,650 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in C-E678ZZ-3
2024-11-04 17:12:13,650 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gear_bigger_gripper_2-2
2024-11-04 17:12:13,650 INFO  ExportHelperExtension.cs: 1136 - Found 65 in gear_bigger_gripper_2-2
2024-11-04 17:12:13,651 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gear_bigger_gripper_2-2
2024-11-04 17:12:13,651 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gear_gripper_3-2
2024-11-04 17:12:13,652 INFO  ExportHelperExtension.cs: 1136 - Found 59 in gear_gripper_3-2
2024-11-04 17:12:13,652 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gear_gripper_3-2
2024-11-04 17:12:13,652 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper_main_modify-5
2024-11-04 17:12:13,653 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Gripper_main_modify-5
2024-11-04 17:12:13,653 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper_main_modify-5
2024-11-04 17:12:13,653 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper_main_modify2-2
2024-11-04 17:12:13,655 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Gripper_main_modify2-2
2024-11-04 17:12:13,655 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper_main_modify2-2
2024-11-04 17:12:13,656 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gear_gripper_1-2
2024-11-04 17:12:13,656 INFO  ExportHelperExtension.cs: 1136 - Found 73 in gear_gripper_1-2
2024-11-04 17:12:13,657 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gear_gripper_1-2
2024-11-04 17:12:13,657 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gear_bigger_gripper_1_lower-2
2024-11-04 17:12:13,658 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gear_bigger_gripper_1_lower-2
2024-11-04 17:12:13,658 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gear_bigger_gripper_1_lower-2
2024-11-04 17:12:13,658 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gear_bigger_gripper_2_lower-2
2024-11-04 17:12:13,659 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gear_bigger_gripper_2_lower-2
2024-11-04 17:12:13,661 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gear_bigger_gripper_2_lower-2
2024-11-04 17:12:13,661 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from C-E678ZZ-4
2024-11-04 17:12:13,662 INFO  ExportHelperExtension.cs: 1136 - Found 24 in C-E678ZZ-4
2024-11-04 17:12:13,662 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in C-E678ZZ-4
2024-11-04 17:12:13,663 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from C-E678ZZ-5
2024-11-04 17:12:13,663 INFO  ExportHelperExtension.cs: 1136 - Found 24 in C-E678ZZ-5
2024-11-04 17:12:13,663 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in C-E678ZZ-5
2024-11-04 17:12:13,663 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XM430-W350_R_Dynamixel-5
2024-11-04 17:12:13,664 INFO  ExportHelperExtension.cs: 1136 - Found 33 in XM430-W350_R_Dynamixel-5
2024-11-04 17:12:13,664 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XM430-W350_R_Dynamixel-5
2024-11-04 17:12:13,664 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from C-E6800ZZ-2
2024-11-04 17:12:13,666 INFO  ExportHelperExtension.cs: 1136 - Found 24 in C-E6800ZZ-2
2024-11-04 17:12:13,666 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in C-E6800ZZ-2
2024-11-04 17:12:13,666 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rubber-7
2024-11-04 17:12:13,667 INFO  ExportHelperExtension.cs: 1136 - Found 25 in rubber-7
2024-11-04 17:12:13,667 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rubber-7
2024-11-04 17:12:13,980 INFO  SwAddin.cs: 339 - Loading config tree
2024-11-04 17:12:13,982 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-11-04 17:12:13,985 INFO  SwAddin.cs: 344 - Showing property manager
2024-11-04 17:12:19,046 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-04 17:12:40,530 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-11-04 17:12:40,612 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-04 17:14:08,932 INFO  SwAddin.cs: 294 - Assembly export called for file Gear_gripper_assem_modify
2024-11-04 17:14:08,933 INFO  SwAddin.cs: 299 - Save is required
2024-11-04 17:14:08,933 INFO  SwAddin.cs: 313 - Saving assembly
2024-11-04 17:14:09,235 INFO  SwAddin.cs: 316 - Opening property manager
2024-11-04 17:14:09,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gear_gripper_assem_modify
2024-11-04 17:14:09,236 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Gear_gripper_assem_modify
2024-11-04 17:14:09,236 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Gear_gripper_assem_modify
2024-11-04 17:14:09,237 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-04 17:14:09,237 INFO  ExportHelperExtension.cs: 1160 - 16 components to check
2024-11-04 17:14:09,237 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gear_gripper_0-1
2024-11-04 17:14:09,238 INFO  ExportHelperExtension.cs: 1136 - Found 55 in gear_gripper_0-1
2024-11-04 17:14:09,238 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gear_gripper_0-1
2024-11-04 17:14:09,239 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rubber-6
2024-11-04 17:14:09,239 INFO  ExportHelperExtension.cs: 1136 - Found 25 in rubber-6
2024-11-04 17:14:09,239 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rubber-6
2024-11-04 17:14:09,240 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from C-E678ZZ-3
2024-11-04 17:14:09,240 INFO  ExportHelperExtension.cs: 1136 - Found 24 in C-E678ZZ-3
2024-11-04 17:14:09,240 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in C-E678ZZ-3
2024-11-04 17:14:09,241 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gear_bigger_gripper_2-2
2024-11-04 17:14:09,241 INFO  ExportHelperExtension.cs: 1136 - Found 65 in gear_bigger_gripper_2-2
2024-11-04 17:14:09,242 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gear_bigger_gripper_2-2
2024-11-04 17:14:09,242 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gear_gripper_3-2
2024-11-04 17:14:09,242 INFO  ExportHelperExtension.cs: 1136 - Found 59 in gear_gripper_3-2
2024-11-04 17:14:09,243 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gear_gripper_3-2
2024-11-04 17:14:09,243 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gripper_main_modify-5
2024-11-04 17:14:09,243 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Gripper_main_modify-5
2024-11-04 17:14:09,244 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Gripper_main_modify-5
2024-11-04 17:14:09,244 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gripper_main_modify2-2
2024-11-04 17:14:09,245 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Gripper_main_modify2-2
2024-11-04 17:14:09,245 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Gripper_main_modify2-2
2024-11-04 17:14:09,246 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gear_gripper_1-2
2024-11-04 17:14:09,246 INFO  ExportHelperExtension.cs: 1136 - Found 73 in gear_gripper_1-2
2024-11-04 17:14:09,247 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gear_gripper_1-2
2024-11-04 17:14:09,247 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gear_bigger_gripper_1_lower-2
2024-11-04 17:14:09,247 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gear_bigger_gripper_1_lower-2
2024-11-04 17:14:09,248 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gear_bigger_gripper_1_lower-2
2024-11-04 17:14:09,248 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gear_bigger_gripper_2_lower-2
2024-11-04 17:14:09,249 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gear_bigger_gripper_2_lower-2
2024-11-04 17:14:09,249 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gear_bigger_gripper_2_lower-2
2024-11-04 17:14:09,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from C-E678ZZ-4
2024-11-04 17:14:09,250 INFO  ExportHelperExtension.cs: 1136 - Found 24 in C-E678ZZ-4
2024-11-04 17:14:09,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in C-E678ZZ-4
2024-11-04 17:14:09,251 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from C-E678ZZ-5
2024-11-04 17:14:09,251 INFO  ExportHelperExtension.cs: 1136 - Found 24 in C-E678ZZ-5
2024-11-04 17:14:09,252 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in C-E678ZZ-5
2024-11-04 17:14:09,252 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from XM430-W350_R_Dynamixel-5
2024-11-04 17:14:09,252 INFO  ExportHelperExtension.cs: 1136 - Found 33 in XM430-W350_R_Dynamixel-5
2024-11-04 17:14:09,253 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in XM430-W350_R_Dynamixel-5
2024-11-04 17:14:09,253 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from C-E6800ZZ-2
2024-11-04 17:14:09,253 INFO  ExportHelperExtension.cs: 1136 - Found 24 in C-E6800ZZ-2
2024-11-04 17:14:09,254 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in C-E6800ZZ-2
2024-11-04 17:14:09,254 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rubber-7
2024-11-04 17:14:09,255 INFO  ExportHelperExtension.cs: 1136 - Found 25 in rubber-7
2024-11-04 17:14:09,255 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rubber-7
2024-11-04 17:14:09,255 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cylinder_dummy-1
2024-11-04 17:14:09,256 INFO  ExportHelperExtension.cs: 1136 - Found 25 in cylinder_dummy-1
2024-11-04 17:14:09,256 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cylinder_dummy-1
2024-11-04 17:14:09,256 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gear_gripper_assem_modify
2024-11-04 17:14:09,262 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Gear_gripper_assem_modify
2024-11-04 17:14:09,262 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in Gear_gripper_assem_modify
2024-11-04 17:14:09,263 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-04 17:14:09,263 INFO  ExportHelperExtension.cs: 1160 - 16 components to check
2024-11-04 17:14:09,263 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gear_gripper_0-1
2024-11-04 17:14:09,264 INFO  ExportHelperExtension.cs: 1136 - Found 55 in gear_gripper_0-1
2024-11-04 17:14:09,264 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gear_gripper_0-1
2024-11-04 17:14:09,264 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rubber-6
2024-11-04 17:14:09,265 INFO  ExportHelperExtension.cs: 1136 - Found 25 in rubber-6
2024-11-04 17:14:09,265 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rubber-6
2024-11-04 17:14:09,265 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from C-E678ZZ-3
2024-11-04 17:14:09,266 INFO  ExportHelperExtension.cs: 1136 - Found 24 in C-E678ZZ-3
2024-11-04 17:14:09,266 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in C-E678ZZ-3
2024-11-04 17:14:09,266 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gear_bigger_gripper_2-2
2024-11-04 17:14:09,267 INFO  ExportHelperExtension.cs: 1136 - Found 65 in gear_bigger_gripper_2-2
2024-11-04 17:14:09,267 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gear_bigger_gripper_2-2
2024-11-04 17:14:09,267 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gear_gripper_3-2
2024-11-04 17:14:09,268 INFO  ExportHelperExtension.cs: 1136 - Found 59 in gear_gripper_3-2
2024-11-04 17:14:09,268 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gear_gripper_3-2
2024-11-04 17:14:09,269 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper_main_modify-5
2024-11-04 17:14:09,269 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Gripper_main_modify-5
2024-11-04 17:14:09,269 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper_main_modify-5
2024-11-04 17:14:09,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper_main_modify2-2
2024-11-04 17:14:09,270 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Gripper_main_modify2-2
2024-11-04 17:14:09,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper_main_modify2-2
2024-11-04 17:14:09,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gear_gripper_1-2
2024-11-04 17:14:09,271 INFO  ExportHelperExtension.cs: 1136 - Found 73 in gear_gripper_1-2
2024-11-04 17:14:09,272 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gear_gripper_1-2
2024-11-04 17:14:09,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gear_bigger_gripper_1_lower-2
2024-11-04 17:14:09,272 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gear_bigger_gripper_1_lower-2
2024-11-04 17:14:09,273 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gear_bigger_gripper_1_lower-2
2024-11-04 17:14:09,273 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gear_bigger_gripper_2_lower-2
2024-11-04 17:14:09,273 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gear_bigger_gripper_2_lower-2
2024-11-04 17:14:09,274 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gear_bigger_gripper_2_lower-2
2024-11-04 17:14:09,274 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from C-E678ZZ-4
2024-11-04 17:14:09,274 INFO  ExportHelperExtension.cs: 1136 - Found 24 in C-E678ZZ-4
2024-11-04 17:14:09,275 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in C-E678ZZ-4
2024-11-04 17:14:09,275 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from C-E678ZZ-5
2024-11-04 17:14:09,275 INFO  ExportHelperExtension.cs: 1136 - Found 24 in C-E678ZZ-5
2024-11-04 17:14:09,276 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in C-E678ZZ-5
2024-11-04 17:14:09,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XM430-W350_R_Dynamixel-5
2024-11-04 17:14:09,276 INFO  ExportHelperExtension.cs: 1136 - Found 33 in XM430-W350_R_Dynamixel-5
2024-11-04 17:14:09,277 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XM430-W350_R_Dynamixel-5
2024-11-04 17:14:09,277 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from C-E6800ZZ-2
2024-11-04 17:14:09,277 INFO  ExportHelperExtension.cs: 1136 - Found 24 in C-E6800ZZ-2
2024-11-04 17:14:09,278 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in C-E6800ZZ-2
2024-11-04 17:14:09,278 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rubber-7
2024-11-04 17:14:09,278 INFO  ExportHelperExtension.cs: 1136 - Found 25 in rubber-7
2024-11-04 17:14:09,278 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rubber-7
2024-11-04 17:14:09,279 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cylinder_dummy-1
2024-11-04 17:14:09,279 INFO  ExportHelperExtension.cs: 1136 - Found 25 in cylinder_dummy-1
2024-11-04 17:14:09,279 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cylinder_dummy-1
2024-11-04 17:14:09,507 INFO  SwAddin.cs: 339 - Loading config tree
2024-11-04 17:14:09,508 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-11-04 17:14:09,510 INFO  SwAddin.cs: 344 - Showing property manager
